"sp" "spn" "depth" "taxa" "ntip"
"species" 420 0.00868588607822946 "Zotu95_P2_G01_87ACONS9_S505_N7072" 193
"species" 420 0.00868588607822946 "Zotu84_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu161_P3_A01_85ACON7_S507_N7101" 193
"species" 420 0.00868588607822946 "Zotu81_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu131_P1_D08_34TCONS4_S502_N7053" 193
"species" 420 0.00868588607822946 "Zotu109_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu56_P2_G01_87ACONS9_S505_N7074" 193
"species" 420 0.00868588607822946 "Zotu129_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu182_P3_A02_39TCONSER9_S503_N7111" 193
"species" 420 0.00868588607822946 "Zotu94_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu193_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu78_P3_G05_109ACON22_S502_N7012" 193
"species" 420 0.00868588607822946 "Zotu112_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu83_P3_A05_107ACON20_S507_N7124" 193
"species" 420 0.00868588607822946 "Zotu236_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu160_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu26_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu86_P3_G03_126ACON16_S502_N7122" 193
"species" 420 0.00868588607822946 "Zotu77_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu154_P3_A01_85ACON7_S507_N7102" 193
"species" 420 0.00868588607822946 "Zotu35_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu166_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu113_P3_A05_107ACON20_S507_N7122" 193
"species" 420 0.00868588607822946 "Zotu39_P3_G06_108ACON21_S506_N7012" 193
"species" 420 0.00868588607822946 "Zotu62_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu53_P3_A05_107ACON20_S507_N7123" 193
"species" 420 0.00868588607822946 "Zotu71_P3_G06_108ACON21_S506_N7012" 193
"species" 420 0.00868588607822946 "Zotu68_P3_A02_39TCONSER9_S503_N7111" 193
"species" 420 0.00868588607822946 "Zotu170_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu186_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu97_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu45_P3_A05_107ACON20_S507_N7125" 193
"species" 420 0.00868588607822946 "Zotu221_P3_C05_110ACON23_S508_N7122" 193
"species" 420 0.00868588607822946 "Zotu48_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu71_P3_A05_107ACON20_S507_N7121" 193
