"sp" "spn" "depth" "taxa" "ntip"
"species" "145" "0.00818766387589815" "Zotu47_P1_G03_33TCONS3_S506_N7021" "61"
"species" "145" "0.00818766387589815" "Zotu79_P1_A03_38TCONS8_S503_N7021" "61"
"species" "145" "0.00818766387589815" "Zotu24_P2_A02_76SHCON7_S506_N7071" "61"
"species" "145" "0.00818766387589815" "Zotu17_P1_H09_37TCONS7_S508_N7051" "61"
"species" "145" "0.00818766387589815" "Zotu117_P1_G03_33TCONS3_S506_N7027" "61"
"species" "145" "0.00818766387589815" "Zotu184_P1_H09_37TCONS7_S508_N7052" "61"
"species" "145" "0.00818766387589815" "Zotu112_P1_F11_78SHCON9_S508_N7062" "61"
"species" "145" "0.00818766387589815" "Zotu33_P2_E01_31TCONS1_S504_N7071" "61"
"species" "145" "0.00818766387589815" "Zotu67_P2_A02_76SHCON7_S506_N7073" "61"
"species" "145" "0.00818766387589815" "Zotu152_P1_B06_71SHCON2_S508_N7031" "61"
"species" "145" "0.00818766387589815" "Zotu93_P1_B06_71SHCON2_S508_N7031" "61"
"species" "145" "0.00818766387589815" "Zotu69_P1_H09_37TCONS7_S508_N7051" "61"
"species" "145" "0.00818766387589815" "Zotu88_P1_H01_75SHCON6_S506_N7011" "61"
"species" "145" "0.00818766387589815" "Zotu12_P3_G06_108ACON21_S506_N7011" "61"
"species" "145" "0.00818766387589815" "Zotu33_P3_C04_79ACON1_S504_N7121" "61"
"species" "145" "0.00818766387589815" "Zotu61_P1_H06_36TCONS6_S503_N7046" "61"
"species" "145" "0.00818766387589815" "Zotu153_P1_D07_35TCONS5_S506_N7042" "61"
"species" "148" "0.00119361557629913" "Zotu170_P2_E03_72SHCON3_S505_N7081" "2"
"species" "148" "0.00119361557629913" "Zotu93_P1_F11_78SHCON9_S508_N7061" "2"
"species" "153" "0.00119361557629913" "Zotu211_P1_H08_70SHCON1_S504_N7052" "2"
"species" "153" "0.00119361557629913" "Zotu123_P1_D06_74SHCON5_S517_N7031" "2"
