"sp" "spn" "depth" "taxa" "ntip"
"species" "219" "0.00674158715585772" "Zotu67_P1_D06_74SHCON5_S517_N7031" "37"
"species" "219" "0.00674158715585772" "Zotu110_P1_F11_78SHCON9_S508_N7061" "37"
"species" "219" "0.00674158715585772" "Zotu51_P1_E02_21MMC3_S517_N7011" "37"
"species" "219" "0.00674158715585772" "Zotu55_P2_G02_14SHCN5C2_S517_N7071" "37"
"species" "219" "0.00674158715585772" "Zotu99_P1_E02_21MMC3_S517_N7011" "37"
"species" "219" "0.00674158715585772" "Zotu84_P2_G02_14SHCN5C2_S517_N7071" "37"
"species" "219" "0.00674158715585772" "Zotu23_P1_G02_20MMC2_S502_N7021" "37"
"species" "225" "0.00119376227274067" "Zotu80_P1_H06_36TCONS6_S503_N7042" "2"
"species" "225" "0.00119376227274067" "Zotu90_P1_G03_33TCONS3_S506_N7021" "2"
"species" "233" "0.00199401764607284" "Zotu122_P1_G03_33TCONS3_S506_N7021" "4"
"species" "233" "0.00199401764607284" "Zotu78_P1_F11_78SHCON9_S508_N7064" "4"
"species" "233" "0.00199401764607284" "Zotu23_P3_G02_82ACON4_S506_N7111" "4"
"species" "233" "0.00199401764607284" "Zotu48_P2_E02_77SHCON8_S508_N7071" "4"
"species" "237" "0.00849800125902103" "Zotu69_P1_G02_20MMC2_S502_N7021" "2"
"species" "237" "0.00849800125902103" "Zotu211_P1_G02_20MMC2_S502_N7021" "2"
"species" "242" "0.00726338124344577" "Zotu90_P1_A01_32TCONS2_S502_N7011" "2"
"species" "242" "0.00726338124344577" "Zotu295_P3_A05_107ACON20_S507_N7121" "2"
"species" "248" "0.00360122302955367" "Zotu63_P1_A01_32TCONS2_S502_N7014" "2"
"species" "248" "0.00360122302955367" "Zotu188_P1_D07_35TCONS5_S506_N7042" "2"
"species" "249" "0.00542541721391683" "Zotu159_P1_A01_32TCONS2_S502_N7012" "3"
"species" "249" "0.00542541721391683" "Zotu149_P2_E02_77SHCON8_S508_N7072" "3"
