"sp" "spn" "depth" "taxa" "ntip"
"species" 204 0.0036046078940072 "Zotu165_P1_G02_20MMC2_S502_N7021" 3
"species" 384 0.00119376227274067 "Zotu117_P3_C04_79ACON1_S504_N7122" 2
"species" 384 0.00119376227274067 "Zotu111_P3_E06_80ACON2_S505_N7011" 2
"species" 425 0.00724313206930106 "Zotu367_P3_G06_108ACON21_S506_N7012" 2
"species" 425 0.00724313206930106 "Zotu112_P3_A06_128ACON18_S503_N7011" 2
"species" 424 0.00299098888003255 "Zotu138_P2_E02_77SHCON8_S508_N7071" 3
"species" 424 0.00299098888003255 "Zotu181_P2_E02_77SHCON8_S508_N7071" 3
"species" 424 0.00299098888003255 "Zotu123_P2_E01_31TCONS1_S504_N7071" 3
"species" 377 0.00849800125902103 "Zotu67_P1_D07_35TCONS5_S506_N7041" 2
"species" 377 0.00849800125902103 "Zotu229_P1_D07_35TCONS5_S506_N7041" 2
"species" 177 0.00239414533273892 "Zotu223_P3_G02_82ACON4_S506_N7111" 2
"species" 177 0.00239414533273892 "Zotu156_P4_C10_106ACON19_S508_N7071" 2
"species" 16 0.00603576397255819 "Zotu109_P3_C04_79ACON1_S504_N7122" 2
"species" 16 0.00603576397255819 "Zotu128_P3_E01_83ACON5_S517_N7101" 2
"species" 419 0.00689290845781271 "Zotu18_P1_A01_32TCONS2_S502_N70110" 10
"species" 419 0.00689290845781271 "Zotu42_P3_C04_79ACON1_S504_N7121" 10
"species" 419 0.00689290845781271 "Zotu161_P1_A03_38TCONS8_S503_N7021" 10
"species" 419 0.00689290845781271 "Zotu154_P2_E02_77SHCON8_S508_N7071" 10
"species" 419 0.00689290845781271 "Zotu223_P3_A02_39TCONSER9_S503_N7111" 10
"species" 419 0.00689290845781271 "Zotu165_P1_H06_36TCONS6_S503_N7041" 10
"species" 419 0.00689290845781271 "Zotu191_P3_C06_84ACON6_S504_N7011" 10
"species" 419 0.00689290845781271 "Zotu50_P1_A01_32TCONS2_S502_N7016" 10
"species" 419 0.00689290845781271 "Zotu105_P3_A05_107ACON20_S507_N7123" 10
"species" 419 0.00689290845781271 "Zotu87_P3_E01_83ACON5_S517_N7101" 10
"species" 427 0.00726739429049889 "Zotu9_P1_A01_32TCONS2_S502_N7019" 8
"species" 427 0.00726739429049889 "Zotu146_P1_H04_19MMC1_S503_N7032" 8
"species" 427 0.00726739429049889 "Zotu206_P3_C06_84ACON6_S504_N7012" 8
"species" 427 0.00726739429049889 "Zotu142_P1_D08_34TCONS4_S502_N7051" 8
"species" 427 0.00726739429049889 "Zotu162_P1_A01_32TCONS2_S502_N7011" 8
"species" 427 0.00726739429049889 "Zotu34_P4_E03_122ACON12_S504_N7041" 8
"species" 427 0.00726739429049889 "Zotu125_P3_C03_125ACON15_S508_N7111" 8
